no,nim,kdjur,nmjur,nem,sks,status,ipk,kdsla,nmsla
8142,3.28E+11,11,MANAJEMEN,45.7,122,0,3.13,31743861,"SMA Sang Timur, Kebon Jeruk"
8143,2.09E+12,71,PENDIDIKAN DOKTER,45.7,122,0,3.33,33320066,"UPH College, Karawaci"
8144,3.55E+12,121,PSIKOLOGI,45.8,122,0,2.36,24420007,"SMA Islam Athirah, Makassar, Sul-Sel"
8145,1.50E+12,51,ILMU HUKUM,46.1,122,0,3.64,31855005,"SMA Kristen Satyawacana, Salatiga"
8146,6.50E+11,22,ARSITEKTUR,46.35,122,0,3.33,33320027,"SMA Citra Kasih, Cimone, Tangerang"
8147,1.50E+12,51,ILMU HUKUM,46.5,122,0,3.13,320019,"SMA Global Mandiri, Bogor"
8148,1.79E+12,61,SENI MUSIK,46.6,122,0,3.44,31753832,"SMA Methodist, Pejagalan"
8149,7.09E+11,24,DESAIN INTERIOR,46.6,122,0,2.85,33320007,"SMA Islam Al-Azhar, BSD Serpong"
8150,7.09E+11,24,DESAIN INTERIOR,46.7,122,0,3.13,23220002,"SMA MIS, Manado"
8151,1.50E+12,51,ILMU HUKUM,46.9,122,0,2.94,31724420,"SMA Lab School, Rawamangun"
8152,3.32E+12,113,BIOLOGI,47.35,122,0,2.97,31753787,"SMA Jubele, Sunter Agung"
8153,2.41E+12,82,TEKNIK INFORMATIKA,47.5,122,0,3.17,3720004,"SMA Regina Pacis, Surakarta, Jawa Tengah"
8154,1.50E+12,51,ILMU HUKUM,47.6,122,0,3.16,31743845,"SMA Yadika I, Tanjung Duren Utara"
8155,3.57E+11,12,AKUNTANSI,47.6,122,0,3.41,33320057,"SMA Bina Nusantara, Serpong"
8156,3.28E+11,11,MANAJEMEN,47.7,122,0,2.66,31753787,"SMA Jubele, Sunter Agung"
8157,2.38E+12,81,SISTEM INFORMASI,47.85,122,0,2.84,31714656,"SMA Bhakti Mulya, Lebak Bulus"
8158,1.21E+12,41,ILMU KOMUNIKASI,48,122,0,3.06,31840022,"SMA Pembangunan Jaya, Tangerang"
8159,2.09E+12,71,PENDIDIKAN DOKTER,48.1,122,0,3.19,33320066,"UPH College, Karawaci"
8160,3.32E+12,113,BIOLOGI,48.15,122,0,3.28,31840004,"SMA St. Ursula 2, Tangerang"
8161,2.09E+12,71,PENDIDIKAN DOKTER,48.2,122,0,3.32,33320066,"UPH College, Karawaci"
8162,3.28E+11,11,MANAJEMEN,48.2,122,0,3.25,520017,"SMA Dian Harapan, Daan Mogot, Jakarta Barat"
8163,3.57E+11,12,AKUNTANSI,48.25,122,0,3.07,31840002,"SMA Ora Et Labora, BSD Serpong"
8164,3.28E+11,11,MANAJEMEN,48.3,122,0,3.46,19620003,"SMA Santo Ignasius, Singkawang"
8165,2.09E+12,71,PENDIDIKAN DOKTER,48.3,122,0,3.39,33320066,"UPH College, Karawaci"
8166,1.50E+12,51,ILMU HUKUM,48.4,122,0,3.24,31753832,"SMA Methodist, Pejagalan"
8167,2.41E+12,82,TEKNIK INFORMATIKA,48.4,122,0,2.94,31841006,"SMA Kesatuan, Bogor"
8168,2.41E+12,82,TEKNIK INFORMATIKA,48.6,122,0,3.36,31743861,"SMA Sang Timur, Kebon Jeruk"
8169,7.38E+11,25,DESAIN PRODUK,48.6,122,0,3.4,520017,"SMA Dian Harapan, Daan Mogot, Jakarta Barat"
8170,1.50E+12,51,ILMU HUKUM,48.6,122,0,3.77,620005,"SMA Ipeka Sunter, Jakarta Utara"
8171,2.09E+12,71,PENDIDIKAN DOKTER,48.7,122,0,3.35,33320066,"UPH College, Karawaci"
8172,1.50E+12,51,ILMU HUKUM,49.2,122,0,3.67,17810001,SMAN 2
8173,1.79E+12,61,SENI MUSIK,49.4,122,0,3.48,31840005,"SMA St. Laurensia , Tangerang"
8174,3.28E+11,11,MANAJEMEN,49.45,122,0,3.64,33320061,"SMA Pahoa, Gading Serpong"
8175,1.50E+12,51,ILMU HUKUM,49.5,122,0,3.37,31417001,"SMA St. Carolus, Bengkulu"
8176,1.00E+12,34,TEKNOLOGI PANGAN,49.5,122,0,2.24,31843001,"SMAK 1 BPK Penabur, Bandung"
8177,3.28E+11,11,MANAJEMEN,49.5,122,0,3.41,31854001,"SMA Taruna Nusantara, Magelang"
8178,3.28E+11,11,MANAJEMEN,49.6,122,0,3.62,31753836,"SMA Kristen Yusuf, Pejagalan"
8179,3.57E+11,12,AKUNTANSI,49.6,122,0,3.15,33320004,"SMA Harapan Bangsa, Tangerang"
8180,3.28E+11,11,MANAJEMEN,49.8,122,0,2.57,33320066,"UPH College, Karawaci"
8181,1.50E+12,51,ILMU HUKUM,49.9,122,0,3.67,31734256,"SMAK 3 BPK Penabur, Gunung Sahari"
8182,1.21E+12,41,ILMU KOMUNIKASI,50.2,122,0,3.6,520034,"PKBM Dhammasavana, Jakarta Barat"
8183,3.57E+11,12,AKUNTANSI,50.5,122,0,3.15,19520011,"SMA Bina Mulia, Pontianak"
8184,1.21E+12,41,ILMU KOMUNIKASI,50.5,122,0,3.63,33320065,"SMA BPK Penabur, Bintaro Jaya"
8185,7.09E+11,24,DESAIN INTERIOR,50.6,122,0,3.39,7820043,"SMAK Masa Depan Cerah, Surabaya"
8186,1.50E+12,51,ILMU HUKUM,50.8,122,0,0.96,27310001,"SMAN 1, Ambon"
8187,9.73E+11,33,TEKNIK INDUSTRI,50.8,122,0,2.82,31418008,"SMA Fransiskus, Lampung"
8188,2.09E+12,71,PENDIDIKAN DOKTER,50.9,122,0,3.39,33320066,"UPH College, Karawaci"
8189,3.57E+11,12,AKUNTANSI,51,122,0,3.54,31714631,"SMA Gonzaga, Pasar Minggu"
8190,1.47E+13,501,ILMU KEPERAWATAN,51.05,122,0,3.37,8310001,"SMAN 1, Blitar"
8191,3.28E+11,11,MANAJEMEN,51.1,122,0,3.41,12820001,"SMA Methodist 2, Medan"
8192,3.28E+11,11,MANAJEMEN,51.2,122,0,3.19,31853006,"SMA Karang Turi, Semarang"
8193,1.27E+12,43,HUBUNGAN INTERNASIONAL,51.6,122,0,2.9,12820025,"SMA Prime One School, Medan"
8194,3.57E+11,12,AKUNTANSI,51.6,122,0,2.8,31876001,"SMA Rex Mundi, Manado"
8195,1.27E+12,43,HUBUNGAN INTERNASIONAL,51.6,122,0,3.42,31876003,"SMA Eben Haezer, Manado"
8196,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,51.7,122,0,3.55,31734384,"SMA St. Ursula 1, Pasar Baru"
8197,1.79E+12,61,SENI MUSIK,52,122,0,3.64,31412005,"SMA Kalam Kudus, Pematang Siantar"
8198,9.73E+11,33,TEKNIK INDUSTRI,52.1,122,0,3.07,31416009,"SMA Kusuma Bangsa, Palembang"
8199,3.28E+11,11,MANAJEMEN,52.1,122,0,3.06,31753787,"SMA Jubele, Sunter Agung"
8200,3.55E+12,121,PSIKOLOGI,52.1,122,0,2.91,33530001,SMA LUAR NEGERI
8201,1.50E+12,51,ILMU HUKUM,52.25,122,0,3.19,510002,"PKBM Malacca, Jakarta Barat"
8202,1.00E+12,34,TEKNOLOGI PANGAN,52.3,122,0,3.41,7820006,"SMA Kristen Gloria, Surabaya"
8203,7.09E+11,24,DESAIN INTERIOR,52.35,122,0,3.05,31734384,"SMA St. Ursula 1, Pasar Baru"
8204,2.41E+12,82,TEKNIK INFORMATIKA,52.8,122,0,2.53,33320052,"SMA Pramita, Tangerang"
8205,3.28E+11,11,MANAJEMEN,52.85,122,0,3.45,33530001,SMA LUAR NEGERI
8206,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,52.9,122,0,3.5,31724423,"SMAK 7 BPK Penabur, Cipinang"
8207,1.50E+12,51,ILMU HUKUM,53,122,0,3.31,22610001,"SMAN 1, Balikpapan"
8208,1.27E+12,43,HUBUNGAN INTERNASIONAL,53.2,122,0,2.99,31876004,"SMAN 9, Manado"
8209,1.50E+12,51,ILMU HUKUM,53.5,122,0,2.73,420017,"PKBM Ristek Nusantara, Cempaka Putih"
8210,2.09E+12,71,PENDIDIKAN DOKTER,55.1,122,0,3.56,33320066,"UPH College, Karawaci"
8211,3.32E+12,113,BIOLOGI,55.25,122,0,3.86,31853001,"SMA Sades Sapintie, Semarang"
8212,3.32E+12,113,BIOLOGI,55.4,122,0,3.91,31840010,"SMAN 2, Tangerang"
8213,3.55E+12,121,PSIKOLOGI,57,122,0,3.78,12820001,"SMA Methodist 2, Medan"
8223,2.97E+12,101,PENDIDIKAN BAHASA INGGRIS,33.68,123,0,3.39,33310030,"SMKN 1, Tangerang"
8224,1.21E+12,41,ILMU KOMUNIKASI,34.05,123,0,3.07,31754091,"SMA Tarakanita 2, Pluit"
8226,6.50E+11,22,ARSITEKTUR,36.9,123,0,2.88,31743855,"SMA Ketapang 2, Kedoya Utara"
8227,3.57E+11,12,AKUNTANSI,37.95,123,0,2.69,31744979,"SMA Providentia, Kebon  Jeruk"
8228,1.79E+12,61,SENI MUSIK,39.4,123,0,2.87,420006,"SMA PSKD Mandiri, Jakarta Pusat"
8229,3.28E+11,11,MANAJEMEN,39.6,123,0,2.71,31754091,"SMA Tarakanita 2, Pluit"
8230,3.28E+11,11,MANAJEMEN,39.8,123,0,2.84,31840024,"SMA Stella Maris, BSD Serpong"
8231,1.79E+12,61,SENI MUSIK,41,123,0,2.97,31743858,"SMAK 4 BPK Penabur, Kedoya"
8232,3.28E+11,11,MANAJEMEN,41.85,123,0,2.62,23910002,"SMAN 1, Palu"
8233,2.44E+12,83,SISTEM KOMPUTER,42.1,123,0,3.15,33320066,"UPH College, Karawaci"
8234,3.32E+12,113,BIOLOGI,42.45,123,0,3.04,31412005,"SMA Kalam Kudus, Pematang Siantar"
8235,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,42.5,123,0,3.55,31861005,"SMA Frateran, Surabaya"
8236,1.79E+12,61,SENI MUSIK,42.95,123,0,3.02,33320064,"PKBM Technosa, Serpong"
8237,1.47E+13,501,ILMU KEPERAWATAN,43.1,123,0,3.29,19520004,"SMA Makedonia, Ngabang Pontianak"
8238,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,43.2,123,0,3.16,31753787,"SMA Jubele, Sunter Agung"
8239,3.28E+11,11,MANAJEMEN,43.4,123,0,3.37,33320066,"UPH College, Karawaci"
8240,7.09E+11,24,DESAIN INTERIOR,43.7,123,0,3.02,33320066,"UPH College, Karawaci"
8241,3.28E+11,11,MANAJEMEN,43.8,123,0,2.38,33320004,"SMA Harapan Bangsa, Tangerang"
8242,1.21E+12,41,ILMU KOMUNIKASI,44,123,0,2.86,520001,"SMA St. Kristoforus 2, Perum Taman Lestari"
8243,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,44.1,123,0,3.45,33320066,"UPH College, Karawaci"
8244,1.21E+12,41,ILMU KOMUNIKASI,44.1,123,0,3.2,33320066,"UPH College, Karawaci"
8245,1.50E+12,51,ILMU HUKUM,44.5,123,0,3.46,31743832,"SMA Kalam Kudus 2, Duri Kosambi"
8246,3.28E+11,11,MANAJEMEN,44.5,123,0,2.37,31743858,"SMAK 4 BPK Penabur, Kedoya"
8247,1.79E+12,61,SENI MUSIK,44.5,123,0,3.15,31840006,"SMAK Penabur Gading Serpong, Tangerang"
8248,1.79E+12,61,SENI MUSIK,44.55,123,0,2.98,220012,Home Schooling Kak Seto
8249,1.00E+12,34,TEKNOLOGI PANGAN,44.55,123,0,2.94,620021,"SMA Marie Joseph, Kelapa Gading"
8250,3.55E+12,121,PSIKOLOGI,44.8,123,0,2.93,31414001,"SMA St. Yoseph Antonius, Bangka"
8251,1.79E+12,61,SENI MUSIK,44.8,123,0,3.21,620005,"SMA Ipeka Sunter, Jakarta Utara"
8252,9.00E+12,307,PENDIDIKAN GURU SEKOLAH DASAR,45.05,123,0,2.79,30820003,"YPK 1, Biak ( Papua )"
8253,1.79E+12,61,SENI MUSIK,45.2,123,0,2.76,31714655,"SMA Don Bosco Seruni, Pondok Indah"
8254,3.55E+12,121,PSIKOLOGI,45.2,123,0,3.8,31734675,"SMA St. Theresia, H. Agus Salim"
8255,7.09E+11,24,DESAIN INTERIOR,45.2,123,0,3.13,38920001,"SMA Santo Yosef, Pangkal Pinang"
8256,3.28E+11,11,MANAJEMEN,45.4,123,0,3,31734256,"SMAK 3 BPK Penabur, Gunung Sahari"
8257,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.4,123,0,2.89,620011,"SMUI Al-Azhar, Kelapa Gading"
8258,1.50E+12,51,ILMU HUKUM,45.6,123,0,2.82,33320036,"SMA Atisa Dipamkara, Karawaci"
8259,3.28E+11,11,MANAJEMEN,45.7,123,0,3.38,31753886,"SMA Gandhi School, Pangandaran Ancol"
8260,3.32E+12,113,BIOLOGI,45.73,123,0,3.28,31724416,"SMA Don Bosco 2, Pulo Mas"
8261,1.79E+12,61,SENI MUSIK,45.75,123,0,3.42,620029,"SMA Mahatma Gading, Jak-Ut"
8262,1.79E+12,61,SENI MUSIK,45.8,123,0,2.84,4220001,"SMA Bruderan, Purwokerto"
8263,1.21E+12,41,ILMU KOMUNIKASI,45.85,123,0,2.8,220015,"PKBM Setia Mandiri, Kebayoran Baru, Jak-Sel"
8264,6.50E+11,22,ARSITEKTUR,46,123,0,2.8,31840005,"SMA St. Laurensia , Tangerang"
8265,1.21E+12,41,ILMU KOMUNIKASI,46.1,123,0,2.92,31841002,"SMA Regina Pacis, Bogor"
8266,1.50E+12,51,ILMU HUKUM,46.45,123,0,2.93,31418001,"SMA Xaverius, Tanjung Karang"
8267,3.28E+11,11,MANAJEMEN,46.5,123,0,2.56,820010,"SMA Bunda Hati Kudus, Kota Wisata, Bogor"
8268,9.73E+11,33,TEKNIK INDUSTRI,46.6,123,0,3.15,24420003,"SMA Dian Harapan, Makasar"
8269,1.50E+12,51,ILMU HUKUM,46.6,123,0,2.77,31753787,"SMA Jubele, Sunter Agung"
8270,9.73E+11,33,TEKNIK INDUSTRI,46.7,123,0,3.05,31743861,"SMA Sang Timur, Kebon Jeruk"
8271,1.50E+12,51,ILMU HUKUM,46.7,123,0,3.79,31843003,"SMAK 3 BPK Penabur, Bandung"
8272,7.09E+11,24,DESAIN INTERIOR,46.9,123,0,3.25,16220001,"SMA Yos Sudarso, Batam"
8273,1.27E+12,43,HUBUNGAN INTERNASIONAL,46.9,123,0,3.15,520001,"SMA St. Kristoforus 2, Perum Taman Lestari"
8274,2.41E+12,82,TEKNIK INFORMATIKA,47.05,123,0,2.98,31713851,"SMA Harapan Ibu, Pondok Pinang"
8275,3.57E+11,12,AKUNTANSI,47.1,123,0,2.99,420014,SMA Mahatma Gandhi
8276,3.32E+12,113,BIOLOGI,47.35,123,0,2.97,31753787,"SMA Jubele, Sunter Agung"
8277,6.50E+11,22,ARSITEKTUR,47.35,123,0,2.65,31840008,"SMA Dian Harapan, Tangerang"
8278,3.57E+11,12,AKUNTANSI,47.4,123,0,3.52,33320066,"UPH College, Karawaci"
8279,1.21E+12,41,ILMU KOMUNIKASI,47.4,123,0,3.74,620031,"SMAK PENABUR INTERNATIONAL, Kelapa Gading"
8280,1.47E+13,501,ILMU KEPERAWATAN,47.45,123,0,3.41,33320018,"SMA BKKK Agape, Tangerang"
8281,3.28E+11,11,MANAJEMEN,47.6,123,0,3.37,31744131,"SMA Katolik Ricci, Kemenangan"
8282,3.57E+11,12,AKUNTANSI,47.9,123,0,3.27,520017,"SMA Dian Harapan, Daan Mogot, Jakarta Barat"
8283,6.50E+11,22,ARSITEKTUR,48.1,123,0,2.53,12820025,"SMA Prime One School, Medan"
8284,2.44E+12,83,SISTEM KOMPUTER,48.1,123,0,3.02,18910003,"SMU Negeri 1, Tanjung Pandan"
8285,9.73E+11,33,TEKNIK INDUSTRI,48.2,123,0,2.93,33320050,"SMA St. John, BSD Tangerang"
8286,3.32E+12,113,BIOLOGI,48.4,123,0,3.01,33310003,"SMAN 6, Tangerang"
8287,3.28E+11,11,MANAJEMEN,48.6,123,0,2.8,23220002,"SMA MIS, Manado"
8288,3.28E+11,11,MANAJEMEN,48.6,123,0,3.2,33320066,"UPH College, Karawaci"
8289,1.50E+12,51,ILMU HUKUM,48.7,123,0,2.86,33320007,"SMA Islam Al-Azhar, BSD Serpong"
8290,3.32E+12,113,BIOLOGI,48.8,123,0,3.34,33320073,"SMA Katolik Bhakti Prima, Tangerang Selatan"
8291,1.47E+13,501,ILMU KEPERAWATAN,49,123,0,3.41,13620007,"SMA Swasta Pembda 2, Gunung Sitoli"
8292,1.50E+12,51,ILMU HUKUM,49.1,123,0,3.3,1320005,"SMA Mutiara 17 Agustus, Bekasi"
8293,3.28E+11,11,MANAJEMEN,49.4,123,0,3.3,19520002,"SMA Immanuel, Pontianak"
8294,3.28E+11,11,MANAJEMEN,49.4,123,0,3.59,31840005,"SMA St. Laurensia , Tangerang"
8295,1.47E+13,501,ILMU KEPERAWATAN,49.5,123,0,3.43,27310003,"SMAN 4, Ambon"
8296,3.28E+11,11,MANAJEMEN,49.6,123,0,2.39,31871001,"SMA Mahatma Gandhi, Bali"
8297,1.47E+13,501,ILMU KEPERAWATAN,49.6,123,0,3.63,33320009,"SMA Yupentek 1, Tangerang"
8298,7.38E+11,25,DESAIN PRODUK,49.65,123,0,3.76,31744233,"SMAK 1 BPK Penabur, Tanjung Duren"
8299,1.00E+12,34,TEKNOLOGI PANGAN,49.8,123,0,3.06,31743858,"SMAK 4 BPK Penabur, Kedoya"
8300,1.50E+12,51,ILMU HUKUM,49.8,123,0,3.1,620016,"SMU Tunas Gading, jakarta utara"
8301,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,50.05,123,0,2.83,220002,"SMA Islam Al-Izhar, Pondok Labu"
8302,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,50.2,123,0,3.5,3720004,"SMA Regina Pacis, Surakarta, Jawa Tengah"
8303,1.47E+13,501,ILMU KEPERAWATAN,50.25,123,0,3.52,3310001,"SMAN 5, Tangerang"
8304,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,50.7,123,0,3.54,12820001,"SMA Methodist 2, Medan"
8305,1.79E+12,61,SENI MUSIK,50.7,123,0,2.99,27920008,"SMA Cahaya Harapan Indonesia Sejahtera, Denpasar"
8306,3.28E+11,11,MANAJEMEN,50.7,123,0,3.11,31853006,"SMA Karang Turi, Semarang"
8307,1.27E+12,43,HUBUNGAN INTERNASIONAL,50.9,123,0,3.33,31853006,"SMA Karang Turi, Semarang"
8308,3.28E+11,11,MANAJEMEN,51,123,0,3.57,31876003,"SMA Eben Haezer, Manado"
8309,3.32E+12,113,BIOLOGI,51.55,123,0,3.64,31753885,"SMAK 5 BPK Penabur, Kelapa Gading"
8310,3.55E+12,121,PSIKOLOGI,51.6,123,0,2.68,28210001,"SMAN 2, Singaraja"
8311,1.79E+12,61,SENI MUSIK,51.65,123,0,3.66,31743819,"SMA Ipeka Puri, Kembangan Selatan"
8312,3.28E+11,11,MANAJEMEN,52.5,123,0,2.98,420017,"PKBM Ristek Nusantara, Cempaka Putih"
8313,9.73E+11,33,TEKNIK INDUSTRI,52.6,123,0,3.45,31840002,"SMA Ora Et Labora, BSD Serpong"
8314,6.21E+11,21,TEKNIK SIPIL,53.75,123,0,2.9,31416001,"SMA Xaverius 1, Palembang"
8315,3.55E+12,121,PSIKOLOGI,53.9,123,0,3.22,620007,"SMA Gandhi International School, Ancol"
8316,3.28E+11,11,MANAJEMEN,54.15,123,0,3.92,31840006,"SMAK Penabur Gading Serpong, Tangerang"
8317,3.55E+12,121,PSIKOLOGI,54.25,123,0,3.24,33310008,"SMAN 8, Perumnas, Tangerang"
8318,1.21E+12,41,ILMU KOMUNIKASI,54.5,123,0,3.38,31876001,"SMA Rex Mundi, Manado"
8319,3.28E+11,11,MANAJEMEN,54.6,123,0,2.81,27910001,"SMAN 7, Denpasar"
8320,6.50E+11,22,ARSITEKTUR,55.15,123,0,3.19,31416009,"SMA Kusuma Bangsa, Palembang"
8328,7.09E+11,24,DESAIN INTERIOR,36.1,124,0,3.21,31854004,"SMA Tarakanita, Magelang"
8329,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,38.3,124,0,2.93,31734361,"SMA PSKD 3, Kwini"
8330,1.27E+12,43,HUBUNGAN INTERNASIONAL,39,124,0,3.06,31743840,"SMA Kristen Almasih, Jelambar"
8331,7.09E+11,24,DESAIN INTERIOR,39.15,124,0,2.8,31713902,"SMA Tirta Marta, Pondok Indah"
8332,2.38E+12,81,SISTEM INFORMASI,39.85,124,0,2.72,620004,"SMA Tunas Bangsa, Sunter"
8333,3.28E+11,11,MANAJEMEN,40.5,124,0,2.98,1320009,"SMA IIBS Republic of Indonesia, Cikarang"
8334,3.28E+11,11,MANAJEMEN,40.7,124,0,2.87,31753886,"SMA Gandhi School, Pangandaran Ancol"
8335,9.73E+11,33,TEKNIK INDUSTRI,41.75,124,0,2.83,31743860,"SMA Kemurnian 2, Duri Kepa"
8336,3.28E+11,11,MANAJEMEN,41.85,124,0,2.97,520010,"SMA Kristen Tiara Kasih, Cengkareng"
8337,1.21E+12,41,ILMU KOMUNIKASI,42.4,124,0,2.99,24420003,"SMA Dian Harapan, Makasar"
8338,1.27E+12,43,HUBUNGAN INTERNASIONAL,42.4,124,0,3.36,31713902,"SMA Tirta Marta, Pondok Indah"
8339,2.44E+12,83,SISTEM KOMPUTER,42.5,124,0,2.29,31840008,"SMA Dian Harapan, Tangerang"
8340,2.38E+12,81,SISTEM INFORMASI,42.6,124,0,2.84,620009,"SMA St. Nicholas, Jakarta Utara"
8341,3.28E+11,11,MANAJEMEN,42.65,124,0,2.63,34210001,"PKBM Ki Hajar Dewantara, Batu, Ja-Tim"
8342,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,42.7,124,0,2.76,31840002,"SMA Ora Et Labora, BSD Serpong"
8343,1.21E+12,41,ILMU KOMUNIKASI,42.9,124,0,3.5,33320066,"UPH College, Karawaci"
8344,1.50E+12,51,ILMU HUKUM,42.95,124,0,2.96,31744985,"SMA Ipeka Green Ville, Tomang"
8345,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,43,124,0,2.38,31714656,"SMA Bhakti Mulya, Lebak Bulus"
8346,9.43E+11,32,TEKNIK ELEKTRO,43.05,124,0,2.88,3920005,"SMA KRISTEN TRI TUNGGAL, SEMARANG"
8347,2.09E+12,71,PENDIDIKAN DOKTER,43.8,124,0,3,31840005,"SMA St. Laurensia , Tangerang"
8348,1.50E+12,51,ILMU HUKUM,44,124,0,2.45,33320066,"UPH College, Karawaci"
8349,6.21E+11,21,TEKNIK SIPIL,44.05,124,0,2.94,31862004,"SMA Cor Jesu, Malang"
8350,3.28E+11,11,MANAJEMEN,44.1,124,0,2.52,31740011,"SMAN 78, Kemanggisan"
8351,1.50E+12,51,ILMU HUKUM,44.1,124,0,3.78,31743832,"SMA Kalam Kudus 2, Duri Kosambi"
8352,1.50E+12,51,ILMU HUKUM,44.2,124,0,2.71,31720086,"SMAN 21, Kampung Ambon"
8353,1.21E+12,41,ILMU KOMUNIKASI,44.35,124,0,2.75,24420003,"SMA Dian Harapan, Makasar"
8354,9.73E+11,33,TEKNIK INDUSTRI,44.4,124,0,2.79,33320004,"SMA Harapan Bangsa, Tangerang"
8355,1.27E+12,43,HUBUNGAN INTERNASIONAL,44.5,124,0,3.41,220021,"SMA High Scope International, Jakarta Selatan"
8356,1.79E+12,61,SENI MUSIK,44.6,124,0,2.77,31714325,"SMA Tarakanita 1, Kebayoran Baru"
8357,3.28E+11,11,MANAJEMEN,44.6,124,0,2.86,31840001,"SMA Tarsisius Vireta, Tangerang"
8358,6.50E+11,22,ARSITEKTUR,44.85,124,0,3.71,31754091,"SMA Tarakanita 2, Pluit"
8359,1.00E+12,34,TEKNOLOGI PANGAN,44.85,124,0,3.01,31841002,"SMA Regina Pacis, Bogor"
8360,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.1,124,0,2.99,8520001,"SMAK Bonaventura, Madiun"
8361,1.79E+12,61,SENI MUSIK,45.2,124,0,2.76,31714655,"SMA Don Bosco Seruni, Pondok Indah"
8362,3.28E+11,11,MANAJEMEN,45.4,124,0,3.22,31415002,"SMA Xaverius, Jambi"
8363,3.57E+11,12,AKUNTANSI,45.58,124,0,3.1,520025,"SMA Bukit Sion, Jakarta Barat"
8364,3.28E+11,11,MANAJEMEN,45.7,124,0,3.42,31845002,"SMAK 1 BPK Penabur, Sukabumi"
8365,9.73E+11,33,TEKNIK INDUSTRI,45.9,124,0,2.72,33320006,"SMA Perguruan Buddhi, Tangerang"
8366,1.79E+12,61,SENI MUSIK,46.05,124,0,3.73,3920002,"SMA Krista Mitra, Semarang"
8367,3.28E+11,11,MANAJEMEN,46.1,124,0,3.44,31753849,"SMA Wiyata Mandala, Kebon Bawang"
8368,1.47E+13,501,ILMU KEPERAWATAN,46.35,124,0,3.45,13620002,"SMA Lentera Harapan, Nias"
8369,3.28E+11,11,MANAJEMEN,46.35,124,0,2.77,31840007,"SMA Pelita Harapan, Tangerang"
8370,3.28E+11,11,MANAJEMEN,46.4,124,0,3.11,33320066,"UPH College, Karawaci"
8371,6.21E+11,21,TEKNIK SIPIL,46.45,124,0,1.53,30820002,"SMA Kalam Kudus, Jayapura"
8372,1.47E+13,501,ILMU KEPERAWATAN,46.45,124,0,3.37,3310001,"SMAN 5, Tangerang"
8373,1.79E+12,61,SENI MUSIK,46.55,124,0,3.11,220002,"SMA Islam Al-Izhar, Pondok Labu"
8374,3.57E+11,12,AKUNTANSI,46.9,124,0,3.33,520020,"IPEKA Internasional, Christian School"
8375,1.59E+13,541,MANAJEMEN PERHOTELAN (D4),47,124,0,2.51,33320068,"SMA Taruna Mandiri, Tangerang"
8376,1.47E+13,501,ILMU KEPERAWATAN,47.25,124,0,3.7,23220008,"SMA Kristen 2 Binaan Khusus, Tomohon"
8377,9.73E+11,33,TEKNIK INDUSTRI,47.25,124,0,2.76,31710037,"SMAN 6, Kebayoran Baru"
8378,1.00E+12,34,TEKNOLOGI PANGAN,47.3,124,0,2.98,31862001,"SMA Kolose St. Yusuf, Malang"
8379,3.57E+11,12,AKUNTANSI,47.3,124,0,3.16,620020,"SMAK IPEKA, Pluit Jakarta Utara"
8380,3.28E+11,11,MANAJEMEN,47.4,124,0,3.18,31841002,"SMA Regina Pacis, Bogor"
8381,1.50E+12,51,ILMU HUKUM,47.4,124,0,3.48,420027,"SMA Kristen Calvin, Jakarta Pusat"
8382,3.32E+12,113,BIOLOGI,47.5,124,0,3.6,620002,"SMA Budi Agung, Bandengan"
8383,1.27E+12,43,HUBUNGAN INTERNASIONAL,47.6,124,0,3,31416002,"SMA Xaverius 3, Palembang"
8384,2.41E+12,82,TEKNIK INFORMATIKA,47.6,124,0,2.66,33320009,"SMA Yupentek 1, Tangerang"
8385,1.00E+12,34,TEKNOLOGI PANGAN,47.7,124,0,3.08,620020,"SMAK IPEKA, Pluit Jakarta Utara"
8386,1.79E+12,61,SENI MUSIK,48,124,0,2.94,31714244,"SMA Pangudi Luhur, Kebayoran Baru"
8387,7.38E+11,25,DESAIN PRODUK,48.1,124,0,3.28,31840006,"SMAK Penabur Gading Serpong, Tangerang"
8388,6.50E+11,22,ARSITEKTUR,48.15,124,0,2.69,31744065,"SMA Bunda Hati Kudus, Jelambar"
8389,7.09E+11,24,DESAIN INTERIOR,48.25,124,0,2.93,31873002,"SMA Katolik, Banjarmasin"
8390,3.55E+12,121,PSIKOLOGI,48.3,124,0,3.37,16220001,"SMA Yos Sudarso, Batam"
8391,1.27E+12,43,HUBUNGAN INTERNASIONAL,48.4,124,0,3.45,31840001,"SMA Tarsisius Vireta, Tangerang"
8392,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,48.45,124,0,2.96,31734678,"SMA Ketapang 1, Jakarta Pusat"
